entry_time,exit_time,direction,entry,exit,qty_pct,pnl,reason,cum_equity
2025-01-16 12:15:00-05:00,2025-01-16 13:00:00-05:00,Long,13321.408138832385,13221.408138832385,1.0,-201.24,SL,-1333.56
2025-01-16 13:00:00-05:00,2025-01-20 15:45:00-05:00,Short,13193.726124920679,13293.726124920679,1.0,-201.24,SL,-1534.8
2025-01-21 11:15:00-05:00,2025-01-21 13:30:00-05:00,Long,13358.130257774625,13458.130257774625,0.5,99.38,TP1,-1435.42
2025-01-21 11:15:00-05:00,2025-01-21 15:15:00-05:00,Long,13358.130257774625,13558.130257774625,0.5,199.38,TP2,-1236.04
2025-01-22 11:00:00-05:00,2025-01-22 12:45:00-05:00,Short,13519.46901497542,13619.46901497542,1.0,-201.24,SL,-1437.28
2025-01-22 13:00:00-05:00,2025-01-23 12:00:00-05:00,Long,13668.414398129942,13768.414398129942,0.5,99.38,TP1,-1337.9
2025-01-22 13:00:00-05:00,2025-01-24 09:30:00-05:00,Long,13668.414398129942,13868.414398129942,0.5,199.38,TP2,-1138.52
2025-01-24 10:45:00-05:00,2025-01-24 12:00:00-05:00,Long,13876.321000538253,13776.321000538253,1.0,-201.24,SL,-1339.76
2025-01-24 12:00:00-05:00,2025-01-24 14:45:00-05:00,Short,13752.843107617144,13852.843107617144,1.0,-201.24,SL,-1541.0
2025-01-24 15:00:00-05:00,2025-01-27 11:30:00-05:00,Long,13861.160589630927,13761.160589630927,1.0,-201.24,SL,-1742.24
2025-01-27 11:30:00-05:00,2025-01-27 14:30:00-05:00,Short,13757.518848473168,13657.518848473168,0.5,99.38,TP1,-1642.86
2025-01-27 11:30:00-05:00,2025-01-28 09:30:00-05:00,Short,13757.518848473168,13557.518848473168,0.5,199.38,TP2,-1443.48
2025-01-28 10:00:00-05:00,2025-01-28 10:15:00-05:00,Short,13501.449648360314,13401.449648360314,0.5,99.38,TP1,-1344.1
2025-01-28 10:00:00-05:00,2025-01-28 15:45:00-05:00,Short,13501.449648360314,13601.449648360314,0.5,-100.62,SL,-1444.72
2025-01-28 15:45:00-05:00,2025-01-29 10:30:00-05:00,Long,13632.802531912334,13732.802531912334,0.5,99.38,TP1,-1345.34
2025-01-28 15:45:00-05:00,2025-01-29 14:45:00-05:00,Long,13632.802531912334,13832.802531912334,0.5,199.38,TP2,-1145.96
2025-01-29 14:45:00-05:00,2025-01-29 15:45:00-05:00,Long,13837.04751679175,13937.04751679175,0.5,99.38,TP1,-1046.58
2025-01-29 14:45:00-05:00,2025-01-30 11:45:00-05:00,Long,13837.04751679175,14037.04751679175,0.5,199.38,TP2,-847.2
2025-01-30 12:00:00-05:00,2025-01-30 12:15:00-05:00,Long,14026.224010814867,14126.224010814867,0.5,99.38,TP1,-747.82
2025-01-30 12:00:00-05:00,2025-01-30 15:30:00-05:00,Long,14026.224010814867,14226.224010814867,0.5,199.38,TP2,-548.44
2025-01-30 15:30:00-05:00,2025-01-31 11:15:00-05:00,Long,14261.909862062834,14161.909862062834,1.0,-201.24,SL,-749.68
2025-01-31 11:30:00-05:00,2025-01-31 12:15:00-05:00,Short,14132.65036802079,14232.65036802079,1.0,-201.24,SL,-950.92
2025-01-31 12:15:00-05:00,2025-01-31 13:45:00-05:00,Long,14240.68764257939,14140.68764257939,1.0,-201.24,SL,-1152.16
2025-01-31 14:00:00-05:00,2025-02-03 10:45:00-05:00,Short,14063.50423222211,13963.50423222211,0.5,99.38,TP1,-1052.78
2025-01-31 14:00:00-05:00,2025-02-03 11:00:00-05:00,Short,14063.50423222211,13863.50423222211,0.5,199.38,TP2,-853.4
2025-02-03 14:45:00-05:00,2025-02-04 10:45:00-05:00,Long,13911.859721806448,13811.859721806448,1.0,-201.24,SL,-1054.64
2025-02-04 10:45:00-05:00,2025-02-04 12:15:00-05:00,Short,13736.31972016614,13636.31972016614,0.5,99.38,TP1,-955.26
2025-02-04 10:45:00-05:00,2025-02-05 14:45:00-05:00,Short,13736.31972016614,13536.31972016614,0.5,199.38,TP2,-755.88
2025-02-05 15:00:00-05:00,2025-02-06 09:30:00-05:00,Short,13509.216126594158,13609.216126594158,1.0,-201.24,SL,-957.12
2025-02-06 09:30:00-05:00,2025-02-06 11:45:00-05:00,Long,13609.406925899535,13709.406925899535,0.5,99.38,TP1,-857.74
2025-02-06 09:30:00-05:00,2025-02-06 15:45:00-05:00,Long,13609.406925899535,13809.406925899535,0.5,199.38,TP2,-658.36
2025-02-06 15:45:00-05:00,2025-02-07 13:00:00-05:00,Long,13856.935777633336,13756.935777633336,1.0,-201.24,SL,-859.6
2025-02-07 13:00:00-05:00,2025-02-07 14:30:00-05:00,Short,13740.13598120648,13640.13598120648,0.5,99.38,TP1,-760.22
2025-02-07 13:00:00-05:00,2025-02-10 13:00:00-05:00,Short,13740.13598120648,13540.13598120648,0.5,199.38,TP2,-560.84
2025-02-10 13:00:00-05:00,2025-02-10 13:30:00-05:00,Short,13525.228022563295,13625.228022563295,1.0,-201.24,SL,-762.08
2025-02-10 14:45:00-05:00,2025-02-11 10:00:00-05:00,Long,13634.07340189259,13534.07340189259,1.0,-201.24,SL,-963.32
2025-02-11 10:00:00-05:00,2025-02-11 12:15:00-05:00,Short,13520.87592824223,13620.87592824223,1.0,-201.24,SL,-1164.56
2025-02-11 12:15:00-05:00,2025-02-11 15:00:00-05:00,Long,13652.55027068214,13552.55027068214,1.0,-201.24,SL,-1365.8
2025-02-11 15:15:00-05:00,2025-02-11 15:45:00-05:00,Short,13481.990206099856,13381.990206099856,0.5,99.38,TP1,-1266.42
2025-02-11 15:15:00-05:00,2025-02-12 10:15:00-05:00,Short,13481.990206099856,13281.990206099856,0.5,199.38,TP2,-1067.04
2025-02-12 13:00:00-05:00,2025-02-12 14:45:00-05:00,Long,13291.992506614559,13391.992506614559,0.5,99.38,TP1,-967.66
2025-02-12 13:00:00-05:00,2025-02-12 15:00:00-05:00,Long,13291.992506614559,13491.992506614559,0.5,199.38,TP2,-768.28
2025-02-12 15:00:00-05:00,2025-02-13 10:00:00-05:00,Long,13524.628338713062,13424.628338713062,1.0,-201.24,SL,-969.52
2025-02-13 10:00:00-05:00,2025-02-13 13:00:00-05:00,Short,13419.508370654774,13519.508370654774,1.0,-201.24,SL,-1170.76
2025-02-13 13:00:00-05:00,2025-02-13 14:00:00-05:00,Long,13559.181864043512,13459.181864043512,1.0,-201.24,SL,-1372.0
2025-02-13 14:30:00-05:00,2025-02-14 11:00:00-05:00,Short,13462.23489788471,13562.23489788471,1.0,-201.24,SL,-1573.24
2025-02-14 11:00:00-05:00,2025-02-14 14:15:00-05:00,Long,13630.00347744163,13730.00347744163,0.5,99.38,TP1,-1473.86
2025-02-14 11:00:00-05:00,2025-02-17 11:00:00-05:00,Long,13630.00347744163,13830.00347744163,0.5,199.38,TP2,-1274.48
2025-02-17 14:15:00-05:00,2025-02-18 10:15:00-05:00,Long,14047.50361430279,14147.50361430279,0.5,99.38,TP1,-1175.1
2025-02-17 14:15:00-05:00,2025-02-18 10:30:00-05:00,Long,14047.50361430279,14247.50361430279,0.5,199.38,TP2,-975.72
2025-02-18 11:15:00-05:00,2025-02-18 12:15:00-05:00,Long,14256.44124060956,14156.44124060956,1.0,-201.24,SL,-1176.96
2025-02-18 13:00:00-05:00,2025-02-19 09:45:00-05:00,Long,14218.978222266813,14118.978222266813,1.0,-201.24,SL,-1378.2
2025-02-19 09:45:00-05:00,2025-02-19 10:45:00-05:00,Short,14122.389424557197,14022.389424557197,0.5,99.38,TP1,-1278.82
2025-02-19 09:45:00-05:00,2025-02-21 15:00:00-05:00,Short,14122.389424557197,13922.389424557197,0.5,199.38,TP2,-1079.44
2025-02-25 11:15:00-05:00,2025-02-26 12:15:00-05:00,Long,13755.787326081425,13855.787326081425,0.5,99.38,TP1,-980.06
2025-02-25 11:15:00-05:00,2025-02-26 15:30:00-05:00,Long,13755.787326081425,13655.787326081425,0.5,-100.62,SL,-1080.68
2025-02-27 10:45:00-05:00,2025-02-27 14:15:00-05:00,Short,13714.851316797254,13614.851316797254,0.5,99.38,TP1,-981.3
2025-02-27 10:45:00-05:00,2025-02-28 11:15:00-05:00,Short,13714.851316797254,13514.851316797254,0.5,199.38,TP2,-781.92
2025-02-28 12:30:00-05:00,2025-02-28 14:00:00-05:00,Short,13508.96446700369,13608.96446700369,1.0,-201.24,SL,-983.16
2025-02-28 14:00:00-05:00,2025-03-03 11:00:00-05:00,Long,13610.404663258718,13710.404663258718,0.5,99.38,TP1,-883.78
2025-02-28 14:00:00-05:00,2025-03-04 12:15:00-05:00,Long,13610.404663258718,13510.404663258718,0.5,-100.62,SL,-984.4
2025-03-04 12:30:00-05:00,2025-03-06 15:15:00-05:00,Short,13508.788163026295,13408.788163026295,0.5,99.38,TP1,-885.02
2025-03-04 12:30:00-05:00,2025-03-07 09:30:00-05:00,Short,13508.788163026295,13308.788163026295,0.5,199.38,TP2,-685.64
2025-03-10 09:45:00-04:00,2025-03-10 15:30:00-04:00,Long,13208.905571016732,13108.905571016732,1.0,-201.24,SL,-886.88
2025-03-10 15:30:00-04:00,2025-03-11 13:00:00-04:00,Short,13100.319321615312,13200.319321615312,1.0,-201.24,SL,-1088.12
2025-03-11 13:00:00-04:00,2025-03-12 09:30:00-04:00,Long,13234.848759117811,13134.848759117811,1.0,-201.24,SL,-1289.36
2025-03-12 09:45:00-04:00,2025-03-12 12:30:00-04:00,Short,13124.844329073556,13224.844329073556,1.0,-201.24,SL,-1490.6
2025-03-12 12:30:00-04:00,2025-03-12 13:00:00-04:00,Long,13218.738200660538,13318.738200660538,0.5,99.38,TP1,-1391.22
2025-03-12 12:30:00-04:00,2025-03-12 13:15:00-04:00,Long,13218.738200660538,13418.738200660538,0.5,199.38,TP2,-1191.84
2025-03-12 13:45:00-04:00,2025-03-13 11:00:00-04:00,Long,13388.842230478287,13288.842230478287,1.0,-201.24,SL,-1393.08
2025-03-13 11:00:00-04:00,2025-03-13 12:30:00-04:00,Short,13262.934763128902,13162.934763128902,0.5,99.38,TP1,-1293.7
2025-03-13 11:00:00-04:00,2025-03-14 15:00:00-04:00,Short,13262.934763128902,13362.934763128902,0.5,-100.62,SL,-1394.32
2025-03-14 15:00:00-04:00,2025-03-17 12:30:00-04:00,Long,13366.13080233053,13266.13080233053,1.0,-201.24,SL,-1595.56
2025-03-17 12:30:00-04:00,2025-03-18 10:15:00-04:00,Short,13278.190265871803,13378.190265871803,1.0,-201.24,SL,-1796.8
2025-03-18 10:15:00-04:00,2025-03-19 12:00:00-04:00,Long,13420.729401642348,13520.729401642348,0.5,99.38,TP1,-1697.42
2025-03-18 10:15:00-04:00,2025-03-19 13:15:00-04:00,Long,13420.729401642348,13620.729401642348,0.5,199.38,TP2,-1498.04
2025-03-19 15:15:00-04:00,2025-03-20 09:45:00-04:00,Long,13658.563608764238,13758.563608764238,0.5,99.38,TP1,-1398.66
2025-03-19 15:15:00-04:00,2025-03-24 10:00:00-04:00,Long,13658.563608764238,13558.563608764238,0.5,-100.62,SL,-1499.28
2025-03-24 10:45:00-04:00,2025-03-24 12:45:00-04:00,Long,13640.107632426214,13540.107632426214,1.0,-201.24,SL,-1700.52
2025-03-24 12:45:00-04:00,2025-03-24 15:30:00-04:00,Short,13549.060640811884,13649.060640811884,1.0,-201.24,SL,-1901.76
2025-03-24 15:30:00-04:00,2025-03-25 11:30:00-04:00,Long,13649.064796682082,13549.064796682082,1.0,-201.24,SL,-2103.0
2025-03-25 11:30:00-04:00,2025-03-25 15:00:00-04:00,Short,13549.367727826731,13649.367727826731,1.0,-201.24,SL,-2304.24
2025-03-26 10:30:00-04:00,2025-03-26 13:45:00-04:00,Short,13582.699164710199,13482.699164710199,0.5,99.38,TP1,-2204.86
2025-03-26 10:30:00-04:00,2025-03-26 15:15:00-04:00,Short,13582.699164710199,13382.699164710199,0.5,199.38,TP2,-2005.48
2025-03-26 15:30:00-04:00,2025-03-27 10:15:00-04:00,Short,13389.521358096026,13489.521358096026,1.0,-201.24,SL,-2206.72
2025-03-27 10:15:00-04:00,2025-03-28 11:45:00-04:00,Long,13493.386815848837,13593.386815848837,0.5,99.38,TP1,-2107.34
2025-03-27 10:15:00-04:00,2025-03-31 13:15:00-04:00,Long,13493.386815848837,13693.386815848837,0.5,199.38,TP2,-1907.96
2025-03-31 13:30:00-04:00,2025-03-31 15:00:00-04:00,Long,13686.824311145556,13786.824311145556,0.5,99.38,TP1,-1808.58
2025-03-31 13:30:00-04:00,2025-04-01 15:30:00-04:00,Long,13686.824311145556,13886.824311145556,0.5,199.38,TP2,-1609.2
2025-04-01 15:45:00-04:00,2025-04-02 11:30:00-04:00,Long,13861.339173685588,13961.339173685588,0.5,99.38,TP1,-1509.82
2025-04-01 15:45:00-04:00,2025-04-02 12:15:00-04:00,Long,13861.339173685588,14061.339173685588,0.5,199.38,TP2,-1310.44
2025-04-03 11:00:00-04:00,2025-04-03 13:30:00-04:00,Long,14224.861637849355,14124.861637849355,1.0,-201.24,SL,-1511.68
2025-04-03 13:30:00-04:00,2025-04-04 09:30:00-04:00,Short,14137.21821941201,14037.21821941201,0.5,99.38,TP1,-1412.3
2025-04-03 13:30:00-04:00,2025-04-07 11:15:00-04:00,Short,14137.21821941201,13937.21821941201,0.5,199.38,TP2,-1212.92
2025-04-07 11:15:00-04:00,2025-04-08 12:45:00-04:00,Short,13923.683128257517,14023.683128257517,1.0,-201.24,SL,-1414.16
2025-04-08 12:45:00-04:00,2025-04-09 12:15:00-04:00,Long,14021.801295043517,14121.801295043517,0.5,99.38,TP1,-1314.78
2025-04-08 12:45:00-04:00,2025-04-09 13:45:00-04:00,Long,14021.801295043517,14221.801295043517,0.5,199.38,TP2,-1115.4
2025-04-10 10:30:00-04:00,2025-04-10 11:45:00-04:00,Short,14096.38609615904,13996.38609615904,0.5,99.38,TP1,-1016.02
2025-04-10 10:30:00-04:00,2025-04-14 13:00:00-04:00,Short,14096.38609615904,13896.38609615904,0.5,199.38,TP2,-816.64
2025-04-14 13:00:00-04:00,2025-04-15 09:30:00-04:00,Short,13884.543526893081,13784.543526893081,0.5,99.38,TP1,-717.26
2025-04-14 13:00:00-04:00,2025-04-15 11:30:00-04:00,Short,13884.543526893081,13684.543526893081,0.5,199.38,TP2,-517.88
2025-04-15 11:30:00-04:00,2025-04-15 13:00:00-04:00,Short,13653.450226125678,13753.450226125678,1.0,-201.24,SL,-719.12
2025-04-15 13:00:00-04:00,2025-04-15 13:45:00-04:00,Long,13758.713092358259,13858.713092358259,0.5,99.38,TP1,-619.74
2025-04-15 13:00:00-04:00,2025-04-16 09:30:00-04:00,Long,13758.713092358259,13658.713092358259,0.5,-100.62,SL,-720.36
2025-04-16 10:30:00-04:00,2025-04-16 15:30:00-04:00,Long,13771.84877515192,13671.84877515192,1.0,-201.24,SL,-921.6
2025-04-16 15:30:00-04:00,2025-04-17 10:00:00-04:00,Short,13707.838538512557,13807.838538512557,1.0,-201.24,SL,-1122.84
2025-04-17 10:00:00-04:00,2025-04-17 11:45:00-04:00,Long,13808.101472708873,13908.101472708873,0.5,99.38,TP1,-1023.46
2025-04-17 10:00:00-04:00,2025-04-17 15:00:00-04:00,Long,13808.101472708873,14008.101472708873,0.5,199.38,TP2,-824.08
2025-04-17 15:00:00-04:00,2025-04-18 11:15:00-04:00,Long,14020.280924536524,14120.280924536524,0.5,99.38,TP1,-724.7
2025-04-17 15:00:00-04:00,2025-04-21 09:45:00-04:00,Long,14020.280924536524,14220.280924536524,0.5,199.38,TP2,-525.32
2025-04-21 09:45:00-04:00,2025-04-21 15:30:00-04:00,Long,14224.618788203452,14124.618788203452,1.0,-201.24,SL,-726.56
2025-04-21 15:30:00-04:00,2025-04-22 10:15:00-04:00,Short,14116.097660239584,14216.097660239584,1.0,-201.24,SL,-927.8
2025-04-22 10:30:00-04:00,2025-04-22 13:30:00-04:00,Long,14163.07408338543,14063.07408338543,1.0,-201.24,SL,-1129.04
2025-04-22 13:30:00-04:00,2025-04-22 14:15:00-04:00,Short,14036.884914885764,13936.884914885764,0.5,99.38,TP1,-1029.66
2025-04-22 13:30:00-04:00,2025-04-23 14:15:00-04:00,Short,14036.884914885764,13836.884914885764,0.5,199.38,TP2,-830.28
2025-04-23 14:15:00-04:00,2025-04-24 10:15:00-04:00,Short,13809.095463071637,13909.095463071637,1.0,-201.24,SL,-1031.52
2025-04-24 10:15:00-04:00,2025-04-24 11:30:00-04:00,Long,13907.125233944344,14007.125233944344,0.5,99.38,TP1,-932.14
2025-04-24 10:15:00-04:00,2025-04-24 12:45:00-04:00,Long,13907.125233944344,14107.125233944344,0.5,199.38,TP2,-732.76
2025-04-24 12:45:00-04:00,2025-04-24 14:30:00-04:00,Long,14125.677347445493,14025.677347445493,1.0,-201.24,SL,-934.0
2025-04-24 15:30:00-04:00,2025-04-25 11:45:00-04:00,Short,13912.405579737057,14012.405579737057,1.0,-201.24,SL,-1135.24
2025-04-25 11:45:00-04:00,2025-04-25 13:00:00-04:00,Long,14014.87341642078,13914.87341642078,1.0,-201.24,SL,-1336.48
2025-04-25 13:15:00-04:00,2025-04-25 14:30:00-04:00,Short,13825.190416203912,13725.190416203912,0.5,99.38,TP1,-1237.1
2025-04-25 13:15:00-04:00,2025-04-28 10:15:00-04:00,Short,13825.190416203912,13625.190416203912,0.5,199.38,TP2,-1037.72
2025-04-28 10:15:00-04:00,2025-04-28 10:45:00-04:00,Short,13625.752939000291,13525.752939000291,0.5,99.38,TP1,-938.34
2025-04-28 10:15:00-04:00,2025-04-28 13:30:00-04:00,Short,13625.752939000291,13425.752939000291,0.5,199.38,TP2,-738.96
2025-04-28 13:45:00-04:00,2025-04-28 15:15:00-04:00,Short,13385.74657433966,13485.74657433966,1.0,-201.24,SL,-940.2
2025-04-28 15:45:00-04:00,2025-04-29 10:15:00-04:00,Short,13380.093509021204,13280.093509021204,0.5,99.38,TP1,-840.82
2025-04-28 15:45:00-04:00,2025-04-29 10:45:00-04:00,Short,13380.093509021204,13180.093509021204,0.5,199.38,TP2,-641.44
2025-04-29 13:15:00-04:00,2025-04-29 14:45:00-04:00,Long,13297.108725089996,13197.108725089996,1.0,-201.24,SL,-842.68
2025-04-29 14:45:00-04:00,2025-04-29 15:15:00-04:00,Short,13188.778334517501,13288.778334517501,1.0,-201.24,SL,-1043.92
2025-04-29 15:15:00-04:00,2025-04-30 11:15:00-04:00,Long,13287.012541786915,13187.012541786915,1.0,-201.24,SL,-1245.16
2025-04-30 11:15:00-04:00,2025-04-30 12:00:00-04:00,Short,13206.011047283886,13106.011047283886,0.5,99.38,TP1,-1145.78
2025-04-30 11:15:00-04:00,2025-04-30 15:45:00-04:00,Short,13206.011047283886,13306.011047283886,0.5,-100.62,SL,-1246.4
2025-04-30 15:45:00-04:00,2025-05-01 11:30:00-04:00,Long,13311.41849698047,13211.41849698047,1.0,-201.24,SL,-1447.64
2025-05-01 11:45:00-04:00,2025-05-01 13:45:00-04:00,Short,13228.082048475617,13128.082048475617,0.5,99.38,TP1,-1348.26
2025-05-01 11:45:00-04:00,2025-05-01 15:30:00-04:00,Short,13228.082048475617,13328.082048475617,0.5,-100.62,SL,-1448.88
2025-05-01 15:45:00-04:00,2025-05-02 09:45:00-04:00,Long,13428.740685876553,13328.740685876553,1.0,-201.24,SL,-1650.12
2025-05-02 10:30:00-04:00,2025-05-02 11:15:00-04:00,Short,13258.974907425538,13358.974907425538,1.0,-201.24,SL,-1851.36
2025-05-02 11:30:00-04:00,2025-05-02 12:30:00-04:00,Long,13443.225501156554,13543.225501156554,0.5,99.38,TP1,-1751.98
2025-05-02 11:30:00-04:00,2025-05-02 14:15:00-04:00,Long,13443.225501156554,13343.225501156554,0.5,-100.62,SL,-1852.6
2025-05-02 14:30:00-04:00,2025-05-05 09:30:00-04:00,Short,13306.752296457273,13406.752296457273,1.0,-201.24,SL,-2053.84
2025-05-05 09:30:00-04:00,2025-05-05 10:00:00-04:00,Long,13440.63715839438,13340.63715839438,1.0,-201.24,SL,-2255.08
2025-05-05 10:15:00-04:00,2025-05-05 13:00:00-04:00,Short,13289.8394149192,13389.8394149192,1.0,-201.24,SL,-2456.32
2025-05-05 13:00:00-04:00,2025-05-05 14:00:00-04:00,Long,13442.506725474926,13542.506725474926,0.5,99.38,TP1,-2356.94
2025-05-05 13:00:00-04:00,2025-05-06 09:45:00-04:00,Long,13442.506725474926,13342.506725474926,0.5,-100.62,SL,-2457.56
2025-05-06 09:45:00-04:00,2025-05-06 11:15:00-04:00,Short,13193.164236789,13093.164236789,0.5,99.38,TP1,-2358.18
2025-05-06 09:45:00-04:00,2025-05-07 11:15:00-04:00,Short,13193.164236789,13293.164236789,0.5,-100.62,SL,-2458.8
2025-05-07 11:15:00-04:00,2025-05-07 12:30:00-04:00,Long,13298.705649391262,13198.705649391262,1.0,-201.24,SL,-2660.04
2025-05-07 13:15:00-04:00,2025-05-08 09:30:00-04:00,Long,13437.346026843703,13537.346026843703,0.5,99.38,TP1,-2560.66
2025-05-07 13:15:00-04:00,2025-05-08 09:45:00-04:00,Long,13437.346026843703,13637.346026843703,0.5,199.38,TP2,-2361.28
2025-05-09 11:00:00-04:00,2025-05-09 11:45:00-04:00,Long,14118.316019479998,14218.316019479998,0.5,99.38,TP1,-2261.9
2025-05-09 11:00:00-04:00,2025-05-09 13:15:00-04:00,Long,14118.316019479998,14018.316019479998,0.5,-100.62,SL,-2362.52
2025-05-09 13:15:00-04:00,2025-05-09 15:45:00-04:00,Short,13992.312119368093,14092.312119368093,1.0,-201.24,SL,-2563.76
2025-05-09 15:45:00-04:00,2025-05-12 12:45:00-04:00,Long,14110.408380172234,14210.408380172234,0.5,99.38,TP1,-2464.38
2025-05-09 15:45:00-04:00,2025-05-13 10:15:00-04:00,Long,14110.408380172234,14310.408380172234,0.5,199.38,TP2,-2265.0
2025-05-13 10:15:00-04:00,2025-05-13 11:15:00-04:00,Long,14330.814132021715,14230.814132021715,1.0,-201.24,SL,-2466.24
2025-05-13 11:15:00-04:00,2025-05-13 12:00:00-04:00,Short,14197.92201228493,14297.92201228493,1.0,-201.24,SL,-2667.48
2025-05-13 12:15:00-04:00,2025-05-13 13:45:00-04:00,Long,14363.566015433758,14463.566015433758,0.5,99.38,TP1,-2568.1
2025-05-13 12:15:00-04:00,2025-05-14 12:45:00-04:00,Long,14363.566015433758,14563.566015433758,0.5,199.38,TP2,-2368.72
2025-05-15 10:45:00-04:00,2025-05-15 14:30:00-04:00,Short,14433.261556500085,14533.261556500085,1.0,-201.24,SL,-2569.96
2025-05-15 14:30:00-04:00,2025-05-16 15:30:00-04:00,Long,14574.135065094175,14474.135065094175,1.0,-201.24,SL,-2771.2
2025-05-16 15:30:00-04:00,2025-05-19 09:45:00-04:00,Short,14450.260097335247,14350.260097335247,0.5,99.38,TP1,-2671.82
2025-05-16 15:30:00-04:00,2025-05-20 09:45:00-04:00,Short,14450.260097335247,14250.260097335247,0.5,199.38,TP2,-2472.44
2025-05-20 09:45:00-04:00,2025-05-20 14:30:00-04:00,Short,14214.431203751283,14314.431203751283,1.0,-201.24,SL,-2673.68
2025-05-20 14:30:00-04:00,2025-05-20 15:45:00-04:00,Long,14352.576601018623,14252.576601018623,1.0,-201.24,SL,-2874.92
2025-05-20 15:45:00-04:00,2025-05-21 14:00:00-04:00,Short,14252.86203950289,14352.86203950289,1.0,-201.24,SL,-3076.16
2025-05-21 14:00:00-04:00,2025-05-21 15:00:00-04:00,Long,14370.65832014691,14470.65832014691,0.5,99.38,TP1,-2976.78
2025-05-21 14:00:00-04:00,2025-05-22 09:45:00-04:00,Long,14370.65832014691,14570.65832014691,0.5,199.38,TP2,-2777.4
2025-05-22 12:30:00-04:00,2025-05-22 14:45:00-04:00,Short,14483.293886039975,14383.293886039975,0.5,99.38,TP1,-2678.02
2025-05-22 12:30:00-04:00,2025-05-22 15:30:00-04:00,Short,14483.293886039975,14283.293886039975,0.5,199.38,TP2,-2478.64
2025-05-22 15:30:00-04:00,2025-05-23 13:45:00-04:00,Short,14276.432584126373,14176.432584126373,0.5,99.38,TP1,-2379.26
2025-05-22 15:30:00-04:00,2025-05-23 14:15:00-04:00,Short,14276.432584126373,14076.432584126373,0.5,199.38,TP2,-2179.88
2025-05-27 12:00:00-04:00,2025-05-28 10:15:00-04:00,Long,13743.029548668901,13843.029548668901,0.5,99.38,TP1,-2080.5
2025-05-27 12:00:00-04:00,2025-05-29 13:00:00-04:00,Long,13743.029548668901,13643.029548668901,0.5,-100.62,SL,-2181.12
2025-05-30 10:00:00-04:00,2025-05-30 12:00:00-04:00,Long,13674.30586677103,13774.30586677103,0.5,99.38,TP1,-2081.74
2025-05-30 10:00:00-04:00,2025-05-30 13:15:00-04:00,Long,13674.30586677103,13874.30586677103,0.5,199.38,TP2,-1882.36
2025-06-02 10:15:00-04:00,2025-06-02 14:15:00-04:00,Long,14013.049073551514,13913.049073551514,1.0,-201.24,SL,-2083.6
2025-06-02 14:15:00-04:00,2025-06-03 09:30:00-04:00,Short,13899.369359410677,13799.369359410677,0.5,99.38,TP1,-1984.22
2025-06-02 14:15:00-04:00,2025-06-03 12:45:00-04:00,Short,13899.369359410677,13699.369359410677,0.5,199.38,TP2,-1784.84
2025-06-03 12:45:00-04:00,2025-06-03 13:45:00-04:00,Short,13692.24092874154,13792.24092874154,1.0,-201.24,SL,-1986.08
2025-06-03 14:00:00-04:00,2025-06-03 15:30:00-04:00,Long,13796.041560869364,13896.041560869364,0.5,99.38,TP1,-1886.7
2025-06-03 14:00:00-04:00,2025-06-05 10:15:00-04:00,Long,13796.041560869364,13996.041560869364,0.5,199.38,TP2,-1687.32
2025-06-05 10:15:00-04:00,2025-06-05 13:45:00-04:00,Long,13992.875690073588,14092.875690073588,0.5,99.38,TP1,-1587.94
2025-06-05 10:15:00-04:00,2025-06-06 14:00:00-04:00,Long,13992.875690073588,13892.875690073588,0.5,-100.62,SL,-1688.56
2025-06-06 14:00:00-04:00,2025-06-09 09:30:00-04:00,Short,13890.363267775794,13790.363267775794,0.5,99.38,TP1,-1589.18
2025-06-06 14:00:00-04:00,2025-06-12 13:45:00-04:00,Short,13890.363267775794,13690.363267775794,0.5,199.38,TP2,-1389.8
2025-06-12 14:00:00-04:00,2025-06-13 09:30:00-04:00,Short,13702.538214389242,13602.538214389242,0.5,99.38,TP1,-1290.42
2025-06-12 14:00:00-04:00,2025-06-13 15:15:00-04:00,Short,13702.538214389242,13802.538214389242,0.5,-100.62,SL,-1391.04
2025-06-13 15:15:00-04:00,2025-06-13 15:45:00-04:00,Long,13805.46025418629,13705.46025418629,1.0,-201.24,SL,-1592.28
2025-06-16 09:30:00-04:00,2025-06-17 09:30:00-04:00,Short,13637.503377988922,13537.503377988922,0.5,99.38,TP1,-1492.9
2025-06-16 09:30:00-04:00,2025-06-17 15:45:00-04:00,Short,13637.503377988922,13737.503377988922,0.5,-100.62,SL,-1593.52
2025-06-18 10:45:00-04:00,2025-06-18 11:45:00-04:00,Long,13745.060852253677,13645.060852253677,1.0,-201.24,SL,-1794.76
2025-06-18 11:45:00-04:00,2025-06-18 12:45:00-04:00,Short,13673.982351960585,13573.982351960585,0.5,99.38,TP1,-1695.38
2025-06-18 11:45:00-04:00,2025-06-19 14:00:00-04:00,Short,13673.982351960585,13773.982351960585,0.5,-100.62,SL,-1796.0
2025-06-19 14:00:00-04:00,2025-06-19 14:45:00-04:00,Long,13795.635436304321,13695.635436304321,1.0,-201.24,SL,-1997.24
2025-06-19 15:00:00-04:00,2025-06-20 10:00:00-04:00,Short,13612.97616926026,13512.97616926026,0.5,99.38,TP1,-1897.86
2025-06-19 15:00:00-04:00,2025-06-23 14:30:00-04:00,Short,13612.97616926026,13412.97616926026,0.5,199.38,TP2,-1698.48
